Age,Education,Marital_Status,Income,Kids,Dt_Customer,Recency,Complain,Wines,Fruits,Meat,Fish,Sweets,Gold,Total_Spent,Deals,Acc_Cmp1,Acc_Cmp2,Acc_Cmp3,Acc_Cmp4,Acc_Cmp5,Response,Store,Catalog,Webs,Web_Visist
70,Graduate,Together,77972.0,0,2014-03-18,18,False,613,22,319,33,102,12,1101,1,False,False,False,False,False,False,9,6,4,1
56,Postgraduate,Together,44377.0,2,2012-10-05,70,False,224,0,30,0,0,10,264,8,False,False,False,False,False,False,5,1,5,8
50,Postgraduate,Together,46014.0,2,2013-01-21,21,False,410,0,59,19,9,44,541,10,False,False,False,False,False,False,8,1,7,7
39,Graduate,Together,70951.0,0,2013-05-04,66,False,239,10,554,254,87,54,1198,1,False,False,False,False,False,False,9,4,3,1
47,Graduate,Together,41443.0,1,2014-04-01,79,False,171,7,171,25,19,89,482,6,False,False,False,False,False,False,5,1,8,8
46,Undergraduate,Single,52195.0,3,2014-05-12,2,False,12,0,4,0,0,1,17,1,False,False,False,False,False,False,2,0,1,8
76,Postgraduate,Together,83790.0,0,2013-11-15,81,False,1076,16,417,42,48,16,1615,1,False,False,False,True,True,False,6,10,8,3
70,Postgraduate,Single,44551.0,1,2013-08-31,24,False,182,4,33,0,0,66,285,2,False,False,False,False,False,False,5,1,4,7
44,Graduate,Together,69508.0,1,2012-11-14,48,False,824,32,162,42,32,43,1135,2,False,False,False,False,False,False,11,4,11,6
36,Undergraduate,Together,45204.0,1,2014-04-11,93,False,30,11,25,29,1,18,114,1,False,False,False,False,False,False,4,1,1,3
55,Graduate,Together,72460.0,0,2013-11-14,56,False,377,10,540,80,30,10,1047,1,False,False,False,False,False,False,7,5,3,1
54,Postgraduate,Together,77622.0,2,2014-04-14,3,False,520,7,154,19,0,14,714,2,False,False,False,False,False,False,11,3,6,3
44,Postgraduate,Together,30732.0,1,2013-01-05,44,False,155,1,25,0,1,3,185,4,False,False,False,False,False,False,4,1,4,8
62,Graduate,Single,63887.0,1,2012-09-08,38,False,897,23,207,15,11,92,1245,5,False,False,False,False,False,False,12,6,9,6
46,Graduate,Together,42011.0,1,2013-03-26,46,False,131,0,16,2,1,39,189,4,False,False,False,False,False,False,4,1,3,8
48,Graduate,Together,51369.0,1,2012-10-25,84,False,297,7,79,0,11,182,576,2,False,False,False,False,False,False,4,2,8,8
72,Graduate,Single,51537.0,1,2012-12-09,27,False,787,20,204,0,0,92,1103,3,False,False,False,False,False,False,11,2,2,8
52,Postgraduate,Together,79930.0,0,2012-08-08,72,False,792,86,740,67,51,17,1753,1,False,False,False,False,False,False,8,5,3,2
38,Postgraduate,Together,34320.0,1,2014-02-16,66,False,4,1,9,3,0,0,17,1,False,False,False,False,False,False,2,0,1,8
58,Graduate,Single,37070.0,2,2013-03-20,30,False,231,7,137,4,15,39,433,9,False,False,False,False,False,True,8,1,5,7
62,Undergraduate,Single,81975.0,1,2013-01-05,2,False,983,76,184,180,138,27,1588,1,False,False,False,False,True,False,4,3,6,7
53,Graduate,Together,38590.0,1,2013-05-15,65,False,3,1,8,4,3,3,22,1,False,False,False,False,False,False,2,0,1,8
73,Graduate,Single,15033.0,0,2014-04-16,37,False,0,4,5,6,0,4,19,1,False,False,False,False,False,False,3,0,1,3
59,Postgraduate,Together,62745.0,1,2013-03-23,89,False,562,21,464,28,10,32,1117,3,False,False,False,False,False,False,11,8,7,5
49,Undergraduate,Together,22212.0,1,2013-12-09,49,False,5,9,20,6,8,21,69,2,False,False,False,False,False,False,4,0,2,6
42,Postgraduate,Together,23661.0,1,2013-12-04,46,False,18,0,4,0,0,1,23,1,False,False,False,False,False,False,3,0,1,7
66,Postgraduate,Single,79761.0,1,2013-10-04,32,False,415,5,124,15,35,11,605,1,False,False,False,False,False,False,11,2,5,3
51,Graduate,Single,7500.0,1,2013-12-26,54,False,5,3,10,12,7,20,57,4,False,False,False,False,False,False,3,1,3,7
56,Graduate,Single,73455.0,0,2013-10-28,98,False,901,61,757,186,163,20,2088,1,False,False,False,True,False,False,10,5,6,3
66,Graduate,Together,64961.0,1,2012-12-23,97,False,382,114,276,75,124,38,1009,2,False,False,False,False,False,False,4,4,6,3
53,Graduate,Single,22804.0,1,2013-07-31,75,False,14,1,7,2,1,1,26,1,False,False,False,False,False,False,2,0,2,9
34,Graduate,Together,73687.0,0,2013-11-28,8,False,559,153,503,218,13,181,1627,1,True,False,False,False,False,True,9,9,3,2
66,Graduate,Together,61074.0,1,2012-08-17,37,False,789,0,133,0,28,152,1102,7,False,False,False,False,False,False,8,5,11,7
60,Postgraduate,Together,31686.0,2,2014-06-05,31,False,11,0,5,0,0,1,17,2,False,False,False,False,False,False,3,0,1,6
52,Graduate,Together,80134.0,1,2013-05-20,40,False,1218,16,272,104,0,80,1690,2,True,False,False,True,True,True,6,3,5,6
71,Graduate,Together,75027.0,1,2013-01-09,74,False,925,64,179,133,12,77,1390,2,False,False,False,False,False,False,6,4,9,5
36,Postgraduate,Together,67546.0,0,2012-08-31,90,False,864,134,768,150,38,172,2126,1,False,False,False,False,False,False,5,10,4,3
55,Postgraduate,Together,65176.0,1,2012-10-29,57,False,960,28,183,220,70,70,1531,4,False,False,False,False,False,False,6,6,9,6
49,Postgraduate,Single,31160.0,1,2013-09-16,59,False,16,3,25,6,1,13,64,2,False,False,False,False,False,False,3,0,2,8
39,Graduate,Single,29938.0,1,2013-10-27,52,False,3,3,7,0,2,11,26,2,False,False,False,False,False,False,3,0,1,6
50,Graduate,Single,102692.0,0,2013-04-05,5,False,168,148,444,32,172,148,1112,1,True,True,False,True,True,True,13,9,6,2
66,Undergraduate,Together,26490.0,0,2012-09-22,92,False,45,47,52,21,20,25,210,2,False,False,False,False,False,False,5,1,3,6
57,Graduate,Together,75702.0,2,2012-08-29,77,False,650,28,353,45,42,30,1148,5,False,False,False,False,False,False,11,6,4,8
50,Postgraduate,Single,30899.0,1,2012-10-13,35,False,24,0,8,0,0,1,33,2,False,False,False,False,False,False,3,0,1,6
63,Postgraduate,Together,63342.0,1,2012-10-16,48,False,918,21,118,13,10,21,1101,3,False,False,False,True,False,False,5,3,8,6
60,Graduate,Single,45989.0,1,2012-10-22,97,False,138,33,87,28,24,12,322,4,False,False,False,False,False,False,7,2,3,3
60,Graduate,Single,18701.0,2,2013-06-04,95,False,12,4,2,10,6,10,44,4,False,False,False,False,False,False,4,0,2,5
67,Postgraduate,Single,40737.0,3,2013-12-08,24,False,11,0,4,0,0,2,17,1,False,False,False,False,False,False,2,0,1,8
45,Graduate,Single,15287.0,1,2012-10-10,60,False,1,2,8,4,3,13,31,2,False,False,True,False,False,True,2,1,1,7
56,Postgraduate,Single,69674.0,2,2013-05-22,46,False,554,41,215,11,0,24,845,3,False,False,False,False,False,False,10,2,10,5
54,Postgraduate,Together,44159.0,1,2014-06-17,85,False,167,2,62,24,13,7,275,4,False,False,False,False,False,False,6,1,4,5
46,Postgraduate,Together,37717.0,1,2012-11-23,31,False,9,0,6,4,1,5,25,1,False,False,False,False,False,False,2,0,1,9
72,Postgraduate,Together,43776.0,2,2013-02-03,9,False,177,2,71,3,2,20,275,6,False,False,False,False,False,True,4,2,5,8
58,Postgraduate,Together,38179.0,2,2013-03-14,30,False,38,4,22,4,2,20,90,4,False,False,False,False,False,False,3,1,3,7
61,Graduate,Together,80124.0,0,2014-06-26,47,False,483,84,398,205,84,241,1495,1,False,False,True,False,False,False,8,7,3,1
54,Postgraduate,Together,38097.0,2,2012-10-15,70,False,77,2,35,0,1,69,184,4,False,False,True,False,False,True,2,2,3,7
54,Graduate,Together,72940.0,0,2013-06-19,13,False,182,74,298,162,149,116,981,1,False,False,False,False,False,False,6,3,3,1
54,Graduate,Together,22070.0,1,2013-10-04,11,False,10,7,19,8,2,21,67,2,False,False,False,False,False,False,2,2,2,6
71,Graduate,Single,69267.0,0,2012-09-22,31,False,778,44,499,95,73,146,1635,2,False,False,False,False,False,True,5,4,3,7
41,Postgraduate,Single,31788.0,1,2014-03-20,15,True,16,7,23,0,8,6,60,3,False,False,False,False,False,False,4,0,3,5
49,Postgraduate,Together,61905.0,1,2014-02-04,2,False,167,0,43,6,2,13,231,2,False,False,False,False,False,False,4,2,4,5
64,Graduate,Together,29315.0,2,2014-04-06,55,False,13,2,14,8,7,4,48,4,False,False,False,False,False,False,4,0,2,6
61,Graduate,Single,33378.0,2,2013-02-06,38,False,33,6,40,3,7,10,99,3,False,False,False,False,False,False,4,0,2,7
61,Postgraduate,Together,66313.0,1,2013-09-16,86,False,625,7,99,10,22,7,770,2,False,False,False,False,False,False,12,3,6,4
68,Graduate,Single,60714.0,0,2013-01-17,56,False,216,162,224,101,92,162,957,2,False,False,False,False,False,True,10,4,7,5
43,Postgraduate,Together,77882.0,0,2014-04-30,29,False,68,129,396,188,22,15,818,1,False,False,False,False,False,False,5,3,3,1
38,Postgraduate,Single,69867.0,0,2013-04-02,30,False,196,0,512,33,130,54,925,1,True,False,False,False,False,True,8,5,3,1
56,Postgraduate,Single,63841.0,1,2013-04-21,64,False,635,15,100,20,7,131,908,1,False,False,False,False,False,False,9,3,9,6
43,Undergraduate,Together,24480.0,1,2013-02-11,46,False,4,19,9,28,25,17,102,3,False,False,False,False,False,False,4,0,3,7
48,Graduate,Together,51369.0,1,2012-10-25,84,False,297,7,79,0,11,182,576,2,False,False,False,False,False,False,4,2,8,8
78,Graduate,Together,37760.0,0,2012-08-31,20,False,84,5,38,150,12,28,317,2,False,False,False,False,False,False,6,1,4,7
50,Postgraduate,Together,65640.0,1,2014-03-01,74,False,204,7,149,20,15,66,461,1,False,False,False,False,False,False,8,1,5,2
49,Postgraduate,Together,44319.0,2,2014-04-17,18,False,26,0,8,0,0,3,37,2,False,False,False,False,False,False,3,0,2,5
50,Graduate,Together,30631.0,1,2013-07-12,75,False,15,6,20,4,5,20,70,1,False,False,False,False,False,False,2,1,3,7
72,Graduate,Together,75278.0,0,2013-01-29,17,False,304,98,230,150,74,74,930,1,False,False,False,False,False,False,13,3,6,3
68,Postgraduate,Together,50898.0,2,2013-01-08,88,False,285,28,242,55,114,135,859,13,False,False,False,False,False,False,12,2,6,5
58,Graduate,Single,79946.0,0,2014-05-12,19,False,395,183,565,166,141,28,1478,1,False,False,False,False,False,False,5,11,5,3
75,Postgraduate,Single,35416.0,0,2013-06-13,62,False,248,3,81,4,3,51,390,3,False,False,False,False,False,False,5,1,7,8
40,Undergraduate,Together,32414.0,0,2013-07-04,11,False,20,6,5,0,9,12,52,1,False,False,True,False,False,False,3,0,1,7
55,Graduate,Together,38361.0,1,2013-12-27,74,False,39,0,56,20,8,14,137,3,False,False,False,False,False,False,3,1,3,7
44,Graduate,Together,82497.0,0,2012-10-31,32,False,777,129,573,216,21,203,1919,1,False,False,False,False,True,False,9,7,2,4
53,Graduate,Together,16626.0,2,2014-01-15,76,False,8,3,22,21,1,13,68,3,False,False,False,False,False,False,3,0,3,9
59,Graduate,Together,29672.0,2,2013-03-12,6,False,9,1,3,0,4,8,25,1,False,False,False,False,False,False,3,0,0,6
72,Postgraduate,Together,55951.0,1,2012-08-23,62,False,1241,0,80,0,13,40,1374,3,False,True,False,True,False,False,11,6,3,8
36,Undergraduate,Single,35388.0,1,2013-03-07,20,False,6,4,7,4,3,8,32,1,False,False,False,False,False,False,3,0,1,7
38,Postgraduate,Together,42386.0,1,2013-01-13,43,False,65,4,16,0,4,11,100,1,False,False,False,False,False,False,3,0,3,8
42,Graduate,Single,68627.0,0,2013-01-12,45,False,395,15,263,60,54,38,825,1,False,False,False,False,False,False,6,3,2,1
59,Postgraduate,Single,57912.0,1,2014-03-17,34,False,801,0,80,0,0,35,916,5,False,False,False,True,False,False,12,3,8,5
66,Graduate,Single,35246.0,2,2014-04-16,53,False,36,0,12,2,2,10,62,4,False,False,False,False,False,False,3,1,3,5
68,Undergraduate,Together,58821.0,1,2013-10-12,44,False,513,14,154,19,0,28,728,1,False,False,False,False,False,False,9,2,9,6
46,Postgraduate,Together,46377.0,1,2014-03-01,89,False,37,0,46,4,3,0,90,1,False,False,False,False,False,False,3,1,2,4
36,Graduate,Single,39747.0,1,2014-04-13,43,False,80,15,93,20,13,52,273,3,False,False,False,False,False,False,4,1,5,8
40,Graduate,Together,23976.0,1,2013-12-27,68,False,14,1,21,2,3,25,66,3,False,False,False,False,False,False,3,1,3,7
63,Postgraduate,Together,80950.0,0,2013-03-28,44,False,525,147,112,219,147,63,1213,1,True,False,False,False,False,False,9,7,6,2
58,Graduate,Single,27038.0,0,2012-09-18,64,False,1,26,25,17,23,15,107,1,False,False,False,False,False,True,3,0,3,9
77,Graduate,Single,77457.0,0,2014-03-05,85,False,675,11,400,15,45,11,1157,1,False,False,False,False,True,False,10,5,2,1
60,Postgraduate,Together,64100.0,1,2013-09-10,93,False,509,0,27,0,0,10,546,1,False,False,False,True,False,False,6,3,8,7
32,Postgraduate,Together,42670.0,0,2013-04-27,12,False,154,2,46,20,4,15,241,1,False,False,False,False,False,False,4,2,4,4
48,Graduate,Single,12571.0,1,2014-01-18,86,False,3,5,14,2,12,17,53,4,False,False,False,False,False,False,3,1,3,6
57,Graduate,Together,22574.0,3,2013-10-28,28,False,25,0,8,2,0,2,37,2,False,False,False,False,False,False,3,0,2,7
35,Graduate,Together,51381.5,0,2013-06-03,69,False,861,138,461,60,30,61,1611,1,True,False,False,True,False,False,12,5,6,3
48,Postgraduate,Single,70893.0,0,2013-02-06,42,False,768,44,561,77,44,14,1508,1,False,False,False,False,False,False,10,6,6,3
58,Graduate,Together,54198.0,2,2013-12-17,13,False,185,0,28,3,2,17,235,6,False,False,False,False,False,False,6,1,3,4
68,Postgraduate,Together,28839.0,2,2014-03-11,86,False,24,0,7,0,0,1,32,2,False,False,False,False,False,False,3,0,2,5
52,Graduate,Together,40321.0,2,2013-07-29,59,False,44,4,21,6,0,27,102,2,False,False,False,False,False,False,3,0,3,7
39,Graduate,Single,66503.0,1,2012-08-14,30,False,91,64,128,65,3,50,401,2,False,False,False,False,False,False,6,3,4,3
73,Graduate,Together,30833.0,2,2013-07-16,33,False,11,0,7,3,1,6,28,2,False,False,False,False,False,False,3,0,1,5
54,Graduate,Single,51381.5,3,2013-08-23,67,False,738,20,172,52,50,20,1052,6,True,False,False,True,False,False,10,3,2,7
53,Graduate,Together,64795.0,1,2013-01-17,23,False,412,5,119,38,29,77,680,3,False,False,False,False,False,False,12,3,3,2
50,Graduate,Together,34421.0,1,2013-07-01,81,False,3,3,7,6,2,9,30,1,False,False,False,False,False,False,2,0,1,7
59,Postgraduate,Single,47025.0,2,2014-02-09,6,False,16,0,3,0,0,1,20,1,False,False,False,False,False,False,2,0,1,7
63,Postgraduate,Single,64325.0,1,2013-02-07,41,False,731,60,353,78,12,73,1307,5,False,False,False,False,False,False,5,3,10,7
71,Graduate,Single,40464.0,1,2013-01-11,78,False,424,17,118,7,23,41,630,6,False,False,False,False,False,False,8,2,8,8
67,Graduate,Together,62187.0,0,2013-07-05,49,False,792,0,275,45,45,126,1283,1,False,False,False,False,False,False,5,8,4,3
48,Postgraduate,Single,14849.0,1,2013-07-02,39,False,21,2,28,3,2,9,65,3,False,False,False,False,False,False,4,0,2,8
40,Graduate,Together,27255.0,1,2013-11-07,3,False,22,1,11,0,1,2,37,1,False,False,False,False,False,False,3,0,1,7
74,Postgraduate,Together,54432.0,3,2013-05-09,37,False,33,0,5,0,0,0,38,1,False,False,False,False,False,False,3,0,1,4
38,Postgraduate,Single,29999.0,1,2013-02-13,22,False,68,7,59,10,5,11,160,4,False,False,False,False,False,False,4,1,3,8
41,Graduate,Single,24072.0,1,2013-04-16,79,False,9,1,6,3,0,4,23,1,False,False,False,False,False,False,2,0,1,8
35,Postgraduate,Single,33996.0,0,2013-09-11,46,False,40,2,15,8,0,6,71,1,False,False,False,False,False,False,3,1,1,4
68,Postgraduate,Together,66334.0,1,2013-04-03,82,False,909,11,218,0,0,23,1161,2,False,False,False,False,False,True,5,3,9,5
53,Postgraduate,Together,35178.0,1,2013-01-10,10,False,23,1,13,2,2,18,59,1,False,False,True,False,False,True,2,1,1,7
41,Graduate,Together,22010.0,1,2013-06-30,51,False,11,2,9,3,0,8,33,2,False,False,False,False,False,False,3,0,2,8
64,Graduate,Single,62204.0,2,2012-09-12,38,False,317,46,247,151,46,139,946,1,False,False,False,False,False,False,12,5,4,3
56,Graduate,Single,75693.0,0,2012-12-06,10,False,797,153,293,72,97,30,1442,1,True,False,False,True,True,True,6,4,11,4
52,Graduate,Together,30675.0,1,2012-11-12,14,False,10,2,16,11,2,21,62,1,False,False,False,False,False,False,3,0,1,8
59,Graduate,Together,83003.0,0,2013-03-03,18,False,856,61,570,40,25,122,1674,1,False,False,False,False,True,True,8,6,7,3
36,Graduate,Single,68655.0,0,2012-08-10,95,False,456,19,832,75,118,38,1538,1,False,False,False,False,False,False,11,5,4,3
38,Graduate,Single,41411.0,0,2013-12-07,11,False,37,32,38,11,3,18,139,1,False,False,False,False,False,False,4,1,2,6
55,Postgraduate,Together,55212.0,1,2012-11-23,65,False,1103,0,45,0,0,34,1182,3,False,True,False,True,False,False,11,2,4,8
74,Postgraduate,Together,59292.0,1,2013-06-13,71,False,378,14,68,19,14,14,507,2,False,False,False,False,False,False,8,5,3,3
51,Undergraduate,Together,27190.0,1,2013-08-15,13,False,1,6,7,0,1,3,18,1,False,False,True,False,False,True,2,0,1,8
72,Graduate,Single,82623.0,0,2013-11-10,58,False,204,34,204,172,153,173,940,1,False,False,False,False,False,False,4,9,2,1
59,Graduate,Together,44300.0,2,2013-06-23,65,False,30,0,9,0,0,3,42,2,False,False,False,False,False,False,3,0,1,6
54,Graduate,Single,84835.0,0,2014-06-16,0,False,189,104,379,111,189,218,1190,1,False,False,False,False,False,True,6,4,4,1
53,Graduate,Single,30372.0,2,2012-12-25,33,False,15,0,12,7,3,7,44,3,False,False,False,False,False,False,3,0,2,7
48,Postgraduate,Together,33181.0,1,2014-01-03,90,False,9,0,3,0,0,4,16,1,False,False,True,False,False,False,2,0,1,6
67,Graduate,Together,71113.0,1,2013-12-17,95,False,495,33,255,11,33,8,835,4,False,False,False,False,False,False,9,7,6,4
38,Graduate,Together,71952.0,1,2013-01-10,93,False,656,80,455,52,107,93,1443,2,False,False,True,False,True,False,8,4,8,4
58,Postgraduate,Single,69759.0,0,2013-10-28,38,False,452,20,514,13,30,0,1029,3,False,False,False,False,False,True,5,6,4,3
50,Graduate,Together,72099.0,0,2012-10-27,18,False,546,91,410,119,0,22,1188,1,False,False,False,False,False,False,10,4,3,1
48,Postgraduate,Single,60000.0,1,2012-12-22,57,False,1048,0,217,0,0,12,1277,5,False,False,False,False,False,False,5,3,11,6
46,Graduate,Single,38643.0,2,2013-11-29,45,True,22,2,14,0,1,10,49,2,False,False,False,False,False,False,3,0,2,7
69,Graduate,Together,50737.0,1,2013-05-11,61,False,78,0,11,0,0,10,99,1,False,False,False,True,False,False,4,0,2,6
55,Postgraduate,Together,68462.0,0,2012-12-12,6,False,561,64,785,84,128,48,1670,1,False,False,False,False,False,False,8,3,3,1
81,Postgraduate,Together,65073.0,0,2013-08-20,65,True,629,17,177,69,0,8,900,1,False,False,False,False,False,False,5,3,5,2
76,Postgraduate,Together,46681.0,2,2013-10-08,52,False,269,15,69,15,19,38,425,2,False,False,False,False,False,False,4,6,4,5
67,Graduate,Together,78618.0,0,2012-09-28,87,False,736,163,818,212,163,61,2153,1,False,False,False,True,False,False,10,7,4,2
55,Postgraduate,Single,62187.0,1,2014-03-22,38,False,512,0,83,0,0,41,636,3,False,False,False,False,False,False,10,2,6,4
46,Graduate,Together,28442.0,2,2014-02-24,53,False,19,3,10,11,8,6,57,3,False,False,False,False,False,False,4,1,2,4
46,Postgraduate,Together,37717.0,1,2012-11-23,31,False,9,0,6,4,1,5,25,1,False,False,False,False,False,False,2,0,1,9
57,Graduate,Together,51479.0,2,2012-12-28,67,False,247,8,160,6,8,65,494,7,False,False,False,False,False,False,6,3,6,7
55,Graduate,Single,54803.0,1,2012-08-21,65,False,404,0,92,28,27,142,693,2,False,False,False,False,False,False,9,2,6,4
64,Graduate,Together,79530.0,0,2013-05-17,64,False,333,0,815,129,42,29,1348,1,False,False,False,False,False,False,11,10,4,2
48,Graduate,Single,31615.0,1,2013-03-16,82,False,2,3,20,6,11,9,51,2,False,False,False,False,False,False,3,0,2,7
62,Graduate,Together,72025.0,0,2012-11-17,27,False,833,33,549,151,133,233,1932,1,False,False,False,False,False,False,8,3,4,3
49,Postgraduate,Single,52614.0,1,2012-12-01,63,False,789,0,142,12,9,38,990,2,False,False,False,False,False,False,8,4,2,8
40,Undergraduate,Together,35684.0,1,2014-04-22,66,False,10,4,7,0,6,3,30,1,False,False,False,False,False,False,3,0,1,6
49,Graduate,Together,48178.0,2,2012-10-28,69,False,159,4,45,6,2,38,254,6,False,False,False,False,False,False,4,1,5,8
54,Postgraduate,Single,29548.0,1,2013-08-29,52,False,7,1,6,3,1,11,29,1,False,False,True,False,False,False,2,1,1,4
58,Graduate,Single,63810.0,1,2012-11-11,45,False,977,12,253,16,12,101,1371,4,False,False,False,True,False,False,12,3,4,8
52,Postgraduate,Single,38578.0,2,2013-06-22,2,False,38,4,22,3,3,3,73,3,False,False,False,False,False,True,3,0,3,8
49,Postgraduate,Single,46098.0,2,2012-08-18,86,False,57,0,27,0,0,36,120,4,False,False,False,False,False,False,2,2,3,8
54,Graduate,Single,22585.0,0,2013-03-18,23,False,3,9,15,13,2,39,81,1,False,False,True,False,False,True,2,1,1,9
35,Graduate,Single,30279.0,1,2012-12-30,13,False,10,4,14,4,4,1,37,1,False,False,False,False,False,False,3,0,1,8
63,Postgraduate,Together,66426.0,1,2013-10-02,14,False,1043,24,97,32,24,157,1377,2,False,False,False,False,False,False,10,5,3,6
